1986,Paul Simon,Graceland,"AMA for Pop/Rock (Won), Grammy Award for Album of the Year (Won)"
1986,Alabama,Greatest Hits,AMA for Country (Won)
1986,Phil Collins,No Jacket Required,Grammy Award for Album of the Year (Won)
1986,Anita Baker,Rapture,"AMA for Soul/R&B (Nominated), AMA for Soul/R&B (Won)"
1986,Eddie Palmieri,Solito,Grammy Award for Best Tropical Latin (Won)
1987,José Feliciano,"""Le Lo Lai""",Grammy Award for Best Latin Pop (Won)
1987,Randy Travis,Always & Forever,"AMA for Country (Won), AMA for Country (Won)"
1987,Steel Pulse,Babylon the Bandit,Grammy Award for Best Reggae (Won)
1987,Various Artists,Dirty Dancing,AMA for Pop/Rock (Won)
1987,Andreas Vollenweider,Down to the Moon,Grammy Award for Best New Age (Won)
1987,Rubén Blades,Escenas,Grammy Award for Best Tropical Latin (Won)
1987,George Michael,Faith,"AMA for Pop/Rock (Nominated), AMA for Soul/R&B (Won), Grammy Award for Album of the Year (Won)"
1987,Wynton Marsalis,J Mood,Grammy Award for Best Jazz Instrumental (Won)
1987,Albert Collins|Robert Cray|Johnny Copeland,Showdown!,Grammy Award for Best Traditional Blues (Won)
1988,Bobby Brown,Don't Be Cruel,"AMA for Pop/Rock (Nominated), AMA for Soul/R&B (Won)"
1988,New Kids on the Block,Hangin' Tough,AMA for Pop/Rock (Won)
1988,DJ Jazzy Jeff & The Fresh Prince,"He's the DJ, I'm the Rapper",AMA for Rap/HipHop (Won)
1988,Professor Longhair,Houseparty New Orleans Style,Grammy Award for Best Traditional Blues (Won)
1988,Eddie Palmieri,La Verdad – The Truth,Grammy Award for Best Tropical Latin (Won)
1988,MC Hammer,Let's Get It Started,"AMA for Soul/R&B (Nominated), AMA for Rap/HipHop (Won)"
1988,Wynton Marsalis,"Marsalis Standard Time, Vol. I",Grammy Award for Best Jazz Instrumental (Won)
1988,Peter Tosh,No Nuclear War,Grammy Award for Best Reggae (Won)
1988,Randy Travis,Old 8×10,AMA for Country (Won)
1988,U2,The Joshua Tree,Grammy Award for Album of the Year (Won)
1988,Julio Iglesias,Un Hombre Solo,Grammy Award for Best Latin Pop (Won)
1988,Yusef Lateef,Yusef Lateef's Little Symphony,Grammy Award for Best New Age (Won)
1989,Phil Collins,...But Seriously,AMA for Pop/Rock (Won)
1989,Rubén Blades,Antecedente,Grammy Award for Best Tropical Latin (Won)
1989,Roy Haynes|Cecil McBee|David Murray|Pharoah Sanders|McCoy Tyner,Blues for Coltrane: A Tribute to John Coltrane,Grammy Award for Best Jazz Instrumental (Won)
1989,Ziggy Marley and the Melody Makers,Conscious Party,Grammy Award for Best Reggae (Won)
1989,Shadowfax,Folksongs for a Nuclear Village,Grammy Award for Best New Age (Won)
1989,Willie Dixon,Hidden Charms,Grammy Award for Best Traditional Blues (Won)
1989,Reba McEntire,Reba Live,AMA for Country (Won)
1989,Roberto Carlos,Roberto Carlos,Grammy Award for Best Latin Pop (Won)
1989,Bill Monroe,Southern Flavor,Grammy Award for Best Bluegrass (Won)
1990,José Feliciano,"""Cielito Lindo""",Grammy Award for Best Latin Pop (Won)
1990,John Lee Hooker|Bonnie Raitt,"""I'm in the Mood""",Grammy Award for Best Traditional Blues (Won)
1990,Bruce Hornsby|Nitty Gritty Dirt Band,"""The Valley Road""",Grammy Award for Best Bluegrass (Won)
1990,Chick Corea,Chick Corea Akoustic Band,Grammy Award for Best Jazz Instrumental (Won)
1990,Bonnie Raitt,Nick of Time,Grammy Award for Album of the Year (Won)
1990,Garth Brooks,No Fences,AMA for Country (Won)
1990,Ziggy Marley and the Melody Makers,One Bright Day,Grammy Award for Best Reggae (Won)
1990,Peter Gabriel,Passion: Music for The Last Temptation of Christ,Grammy Award for Best New Age (Won)
1990,MC Hammer,"Please Hammer, Don't Hurt 'Em","AMA for Pop/Rock (Nominated), AMA for Soul/R&B (Won), AMA for Rap/HipHop (Won)"
1990,Celia Cruz|Ray Barretto,Ritmo en el Corazón,Grammy Award for Best Tropical Latin (Won)
1991,José Feliciano,"""¿Por Qué Te Tengo Que Olvidar?""",Grammy Award for Best Latin Pop (Won)
1991,Quincy Jones,Back on the Block,Grammy Award for Album of the Year (Won)
1991,Michael Jackson,Dangerous,"AMA for Pop/Rock (Won), AMA for Soul/R&B (Nominated)"
1991,Reba McEntire,For My Broken Heart,AMA for Country (Won)
1991,DJ Jazzy Jeff & The Fresh Prince,Homebase,AMA for Rap/HipHop (Won)
1991,Alison Krauss,I've Got That Old Feeling,Grammy Award for Best Bluegrass (Won)
1991,Tito Puente,Lambada Timbales,Grammy Award for Best Tropical Latin (Won)
1991,B.B. King,Live at San Quentin,Grammy Award for Best Traditional Blues (Won)
1991,Oscar Peterson,Live at the Blue Note,Grammy Award for Best Jazz Instrumental (Won)
1991,Mark Isham,Mark Isham,Grammy Award for Best New Age (Won)
1991,Luther Vandross,Power of Love,AMA for Soul/R&B (Won)
1991,Bunny Wailer,Time Will Tell: A Tribute to Bob Marley,Grammy Award for Best Reggae (Won)
1991,Michael Bolton,"Time, Love & Tenderness",AMA for Pop/Rock (Won)
1992,The Manhattan Transfer,"""Sassy""",Grammy Award for Best Contemporary Jazz (Won)
1992,Alan Jackson,A Lot About Livin' (And a Little 'bout Love),AMA for Country (Won)
1992,Shabba Ranks,As Raw As Ever,Grammy Award for Best Reggae (Won)
1992,Juan Luis Guerra,Bachata Rosa,Grammy Award for Best Tropical Latin (Won)
1992,Vikki Carr,Cosas del Amor,Grammy Award for Best Latin Pop (Won)
1992,Chip Davis,Fresh Aire 7,Grammy Award for Best New Age (Won)
1992,En Vogue,Funky Divas,AMA for Soul/R&B (Won)
1992,Take 6,He Is Christmas,Grammy Award for Best Jazz Vocal (Won)
1992,B.B. King,Live at the Apollo,Grammy Award for Best Traditional Blues (Won)
1992,Mickey Hart,Planet Drum,Grammy Award for Best World Music (Won)
1992,Oscar Peterson,Saturday Night at the Blue Note,Grammy Award for Best Jazz Instrumental (Won)
1992,Carl Jackson,Spring Training,Grammy Award for Best Bluegrass (Won)
1992,Whitney Houston,The Bodyguard,"AMA for Pop/Rock (Won), AMA for Soul/R&B (Won)"
1992,Natalie Cole,Unforgettable... with Love,"Grammy Award for Album of the Year (Won), Grammy Award for Best Traditional Pop Vocal (Won)"
1993,Bobby McFerrin,"""Round Midnight"" from Play",Grammy Award for Best Jazz Vocal (Won)
1993,Sérgio Mendes,Brasileiro,Grammy Award for Best World Music (Won)
1993,Alison Krauss|Union Station,Every Time You Say Goodbye,Grammy Award for Best Bluegrass (Won)
1993,Linda Ronstadt,Frenesí,Grammy Award for Best Tropical Latin (Won)
1993,Dr. John,Goin' Back to New Orleans,Grammy Award for Best Traditional Blues (Won)
1993,Branford Marsalis,I Heard You Twice the First Time,Grammy Award for Best Jazz Instrumental (Won)
1993,Jon Secada,Otro Día Más Sin Verte,Grammy Award for Best Latin Pop (Won)
1993,Tony Bennett,Perfectly Frank,Grammy Award for Best Traditional Pop Vocal (Won)
1993,Pat Metheny,Secret Story,Grammy Award for Best Contemporary Jazz (Won)
1993,Enya,Shepherd Moons,Grammy Award for Best New Age (Won)
1993,Toni Braxton,Toni Braxton,AMA for Soul/R&B (Won)
1993,Eric Clapton,Unplugged,Grammy Award for Album of the Year (Won)
1993,Shabba Ranks,X-tra Naked,Grammy Award for Best Reggae (Won)
1994,Inner Circle,"""Bad Boys""",Grammy Award for Best Reggae (Won)
1994,Ry Cooder|Vishwa Mohan Bhatt,A Meeting by the River,Grammy Award for Best World Music (Won)
1994,Luis Miguel,Aries,Grammy Award for Best Latin Pop (Won)
1994,B.B. King,Blues Summit,Grammy Award for Best Traditional Blues (Won)
1994,Eagles,Hell Freezes Over,AMA for Pop/Rock (Won)
1994,Boyz II Men,II,"AMA for Pop/Rock (Nominated), AMA for Soul/R&B (Won), Grammy Award for Best R&B (Won)"
1994,Gloria Estefan,Mi Tierra,Grammy Award for Best Tropical Latin (Won)
1994,Reba McEntire,Read My Mind,AMA for Country (Won)
1994,Joe Henderson,"So Near, So Far (Musings for Miles)",Grammy Award for Best Jazz Instrumental (Won)
1994,Paul Winter Consort,Spanish Angel,Grammy Award for Best New Age (Won)
1994,Tony Bennett,Steppin' Out,Grammy Award for Best Traditional Pop Vocal (Won)
1994,Natalie Cole,Take a Look,Grammy Award for Best Jazz Vocal (Won)
1994,Whitney Houston,The Bodyguard: Original Soundtrack Album,Grammy Award for Album of the Year (Won)
1994,Garth Brooks,The Hits,AMA for Country (Won)
1994,Elton John and Tim Rice,The Lion King,AMA for Pop/Rock (Won)
1994,Pat Metheny Group,The Road to You,Grammy Award for Best Contemporary Jazz (Won)
1994,Nashville Bluegrass Band,Waitin' for the Hard Times to Go,Grammy Award for Best Bluegrass (Won)
1995,Ron Carter|Herbie Hancock|Wallace Roney|Wayne Shorter|Tony Williams,A Tribute to Miles,Grammy Award for Best Jazz Instrumental (Won)
1995,Bunny Wailer,Crucial! Roots Classics,Grammy Award for Best Reggae (Won)
1995,Arturo Sandoval,Danzón (Dance On),Grammy Award for Best Latin Jazz (Won)
1995,Eric Clapton,From the Cradle,"Grammy Award for Album of the Year (Nominated), Grammy Award for Best Traditional Blues (Won)"
1995,Alanis Morissette,Jagged Little Pill,"AMA for Pop/Rock (Won), Grammy Award for Best Rock (Won), Grammy Award for Album of the Year (Won)"
1995,Bonnie Raitt,Longing in Their Hearts,"Grammy Award for Best Pop Vocal (Won), Grammy Award for Album of the Year (Nominated)"
1995,Tony Bennett,MTV Unplugged,Grammy Award for Album of the Year (Won)
1995,Tony Bennett,MTV Unplugged: Tony Bennett,Grammy Award for Best Traditional Pop Vocal (Won)
1995,"Israel López ""Cachao""",Master Sessions Vol. 1,Grammy Award for Best Tropical Latin (Won)
1995,Etta James,Mystery Lady: Songs of Billie Holiday,Grammy Award for Best Jazz Vocal (Won)
1995,Brecker Brothers,Out of the Loop,Grammy Award for Best Contemporary Jazz (Won)
1995,Paul Winter,Prayer for the Wild Things,Grammy Award for Best New Age (Won)
1995,Luis Miguel,Segundo Romance,Grammy Award for Best Latin Pop (Won)
1995,Mary Chapin Carpenter,Stones in the Road,Grammy Award for Best Country (Won)
1995,Ry Cooder|Ali Farka Touré,Talking Timbuktu,Grammy Award for Best World Music (Won)
1995,[II],The Great Dobro Sessions,Grammy Award for Best Bluegrass (Won)
1995,The Rolling Stones,Voodoo Lounge,Grammy Award for Best Rock (Won)
1996,Gloria Estefan,Abriendo Puertas,Grammy Award for Best Tropical Latin (Won)
1996,Jon Secada,Amor,Grammy Award for Best Latin Pop (Won)
1996,Lena Horne,An Evening with Lena Horne,Grammy Award for Best Jazz Vocal (Won)
1996,Jobim,Antonio Brasileiro,Grammy Award for Best Latin Jazz (Won)
1996,George Strait,Blue Clear Sky,AMA for Country (Won)
1996,Deep Forest,Boheme,Grammy Award for Best World Music (Won)
1996,Shaggy,Boombastic,Grammy Award for Best Reggae (Won)
1996,John Lee Hooker,Chill Out,Grammy Award for Best Traditional Blues (Won)
1996,TLC,CrazySexyCool,Grammy Award for Best R&B (Won)
1996,Frank Sinatra,Duets II,Grammy Award for Best Traditional Pop Vocal (Won)
1996,George Winston,Forest,Grammy Award for Best New Age (Won)
1996,McCoy Tyner Trio|Michael Brecker,Infinity,Grammy Award for Best Jazz Instrumental (Won)
1996,Naughty by Nature,Poverty's Paradise,Grammy Award for Best Rap (Won)
1996,Toni Braxton,Secrets,AMA for Soul/R&B (Won)
1996,Spice Girls,Spice,AMA for Pop/Rock (Won)
1996,Shania Twain,The Woman in Me,Grammy Award for Best Country (Won)
1996,Joni Mitchell,Turbulent Indigo,Grammy Award for Best Pop Vocal (Won)
1996,Nashville Bluegrass Band,Unleashed,Grammy Award for Best Bluegrass (Won)
1996,Pat Metheny Group,We Live Here,Grammy Award for Best Contemporary Jazz (Won)
1997,Will Smith,Big Willie Style,"AMA for Pop/Rock (Won), AMA for Soul/R&B (Won)"
1997,George Strait,Carrying Your Love with Me,AMA for Country (Won)
1997,James Cotton,Deep in the Blues,Grammy Award for Best Traditional Blues (Won)
1997,Enrique Iglesias,Enrique Iglesias,Grammy Award for Best Latin Pop (Won)
1997,Celine Dion,Falling into You,"Grammy Award for Best Pop Vocal (Won), Grammy Award for Album of the Year (Won)"
1997,Bunny Wailer,Hall of Fame: A Tribute to Bob Marley's 50th Anniversary,Grammy Award for Best Reggae (Won)
1997,Tony Bennett,Here's to the Ladies,Grammy Award for Best Traditional Pop Vocal (Won)
1997,Wayne Shorter,High Life,Grammy Award for Best Contemporary Jazz (Won)
1997,Rubén Blades,La Rosa de los Vientos,Grammy Award for Best Tropical Latin (Won)
1997,Cassandra Wilson,New Moon Daughter,Grammy Award for Best Jazz Vocal (Won)
1997,Paquito D'Rivera,Portraits of Cuba,Grammy Award for Best Latin Jazz (Won)
1997,The Chieftains,Santiago,Grammy Award for Best World Music (Won)
1997,Garth Brooks,Sevens,AMA for Country (Won)
1997,Mary J. Blige,Share My World,AMA for Soul/R&B (Won)
1997,Sheryl Crow,Sheryl Crow,Grammy Award for Best Rock (Won)
1997,Michael Brecker,Tales from the Hudson,Grammy Award for Best Jazz Instrumental (Won)
1997,Enya,The Memory of Trees,Grammy Award for Best New Age (Won)
1997,Lyle Lovett,The Road to Ensenada,Grammy Award for Best Country (Won)
1997,Fugees,The Score,Grammy Award for Best Rap (Won)
1997,[III],True Life Blues: The Songs of Bill Monroe,Grammy Award for Best Bluegrass (Won)
1997,Tony Rich,Words,Grammy Award for Best R&B (Won)
1998,Erykah Badu,Baduizm,Grammy Award for Best R&B (Won)
1998,Charlie Haden|Pat Metheny,Beyond the Missouri Sky (Short Stories),Grammy Award for Best Jazz Instrumental (Won)
1998,John Fogerty,Blue Moon Swamp,Grammy Award for Best Rock (Won)
1998,Ry Cooder,Buena Vista Social Club,Grammy Award for Best Tropical Latin (Won)
1998,Dee Dee Bridgewater,Dear Ella,Grammy Award for Best Jazz Vocal (Won)
1998,John Lee Hooker,Don't Look Back,Grammy Award for Best Traditional Blues (Won)
1998,Garth Brooks,Double Live,AMA for Country (Won)
1998,Los Fabulosos Cadillacs,Fabulosos Calavera,Grammy Award for Best Latin Rock Urban or Alternative (Won)
1998,Ziggy Marley and the Melody Makers,Fallen Is Babylon,Grammy Award for Best Reggae (Won)
1998,Roy Hargrove's Crisol,Habana,Grammy Award for Best Latin Jazz (Won)
1998,James Taylor,Hourglass,Grammy Award for Best Pop Vocal (Won)
1998,Randy Brecker,Into the Sun,Grammy Award for Best Contemporary Jazz (Won)
1998,Milton Nascimento,Nascimento,Grammy Award for Best World Music (Won)
1998,Puff Daddy and the Family,No Way Out,Grammy Award for Best Rap (Won)
1998,Michael Hedges,Oracle,Grammy Award for Best New Age (Won)
1998,Luis Miguel,Romances,Grammy Award for Best Latin Pop (Won)
1998,Alison Krauss|Union Station,So Long So Wrong,Grammy Award for Best Bluegrass (Won)
1998,Lauryn Hill,The Miseducation of Lauryn Hill,"AMA for Soul/R&B (Won), Grammy Award for Best R&B (Won), Grammy Award for Album of the Year (Won)"
1998,Bob Dylan,Time Out of Mind,Grammy Award for Album of the Year (Won)
1998,Tony Bennett,Tony Bennett on Holiday,Grammy Award for Best Traditional Pop Vocal (Won)
1998,Johnny Cash,Unchained,Grammy Award for Best Country (Won)
1999,Ricky Skaggs|Kentucky Thunder,Bluegrass Rules!,Grammy Award for Best Bluegrass (Won)
1999,Otis Rush,Any Place I'm Going,Grammy Award for Best Traditional Blues (Won)
1999,Faith Hill,Breathe,"AMA for Country (Won), Grammy Award for Best Country (Won)"
1999,Marc Anthony,Contra La Corriente,Grammy Award for Best Tropical Latin (Won)
1999,Sly and Robbie,Friends,Grammy Award for Best Reggae (Won)
1999,Herbie Hancock,Gershwin's World,Grammy Award for Best Jazz Instrumental (Won)
1999,Arturo Sandoval,Hot House,Grammy Award for Best Latin Jazz (Won)
1999,Creed,Human Clay,AMA for Pop/Rock (Won)
1999,Shirley Horn,I Remember Miles,Grammy Award for Best Jazz Vocal (Won)
1999,Pat Metheny Group,Imaginary Day,Grammy Award for Best Contemporary Jazz (Won)
1999,Clannad,Landmarks,Grammy Award for Best New Age (Won)
1999,Patti Page,Live at Carnegie Hall: The 50th Anniversary Concert,Grammy Award for Best Traditional Pop Vocal (Won)
1999,Gilberto Gil,Quanta Live,Grammy Award for Best World Music (Won)
1999,Madonna,Ray of Light,"Grammy Award for Best Pop Vocal (Won), Grammy Award for Album of the Year (Nominated)"
1999,Maná,Sueños Líquidos,Grammy Award for Best Latin Rock Urban or Alternative (Won)
1999,Santana,Supernatural,"AMA for Pop/Rock (Won), Grammy Award for Best Rock (Won), Grammy Award for Album of the Year (Won)"
1999,Sheryl Crow,The Globe Sessions,"Grammy Award for Best Rock (Won), Grammy Award for Album of the Year (Nominated)"
1999,Jay-Z,Vol. 2... Hard Knock Life,Grammy Award for Best Rap (Won)
1999,Ricky Martin,Vuelve,Grammy Award for Best Latin Pop (Won)
1999,Dixie Chicks,Wide Open Spaces,Grammy Award for Best Country (Won)
2000,Ricky Skaggs|Kentucky Thunder,Ancient Tones,Grammy Award for Best Bluegrass (Won)
2000,Tony Bennett,Bennett Sings Ellington: Hot & Cool,Grammy Award for Best Traditional Pop Vocal (Won)
2000,B.B. King,Blues on the Bayou,Grammy Award for Best Traditional Blues (Won)
2000,Sting,Brand New Day,Grammy Award for Best Pop Vocal (Won)
2000,Burning Spear,Calling Rastafari,Grammy Award for Best Reggae (Won)
2000,Paul Winter,Celtic Solstice,Grammy Award for Best New Age (Won)
2000,TLC,FanMail,"Grammy Award for Best R&B (Won), Grammy Award for Album of the Year (Nominated)"
2000,Dixie Chicks,Fly,"Grammy Award for Best Country (Won), Grammy Award for Album of the Year (Nominated)"
2000,David Sanborn,Inside,Grammy Award for Best Contemporary Jazz (Won)
2000,Poncho Sanchez,Latin Soul,Grammy Award for Best Latin Jazz (Won)
2000,Gary Burton|Chick Corea|Roy Haynes|Dave Holland|Pat Metheny,Like Minds,Grammy Award for Best Jazz Instrumental (Won)
2000,Caetano Veloso,Livro,Grammy Award for Best World Music (Won)
2000,Tito Puente,Mambo Birdland,Grammy Award for Best Tropical Latin (Won)
2000,Chris Pérez Band,Resurrection,Grammy Award for Best Latin Rock Urban or Alternative (Won)
2000,Toni Braxton,The Heat,AMA for Soul/R&B (Won)
2000,Eminem,The Slim Shady LP,Grammy Award for Best Rap (Won)
2000,Rubén Blades,Tiempos,Grammy Award for Best Latin Pop (Won)
2000,Diana Krall,When I Look in Your Eyes,"Grammy Award for Best Jazz Vocal (Won), Grammy Award for Album of the Year (Nominated)"
2001,Aaliyah,Aaliyah,AMA for Soul/R&B (Won)
2001,Gloria Estefan,Alma Caribeña,Grammy Award for Best Tropical Latin (Won)
2001,Beenie Man,Art and Life,Grammy Award for Best Reggae (Won)
