"Man On The Moon II: The Legend Of Mr. Rager","Kid Cudi","2010","Recommendation","https://www.discogs.com/master/293609","1093094","Electronic; Hip Hop; Rock","Alternative Rock; Electro; Hip Hop; Trip Hop"
"Greatest Hits 2","Journey","2011","Recommendation","https://www.discogs.com/master/415907","128395","Rock","AOR; Arena Rock; Pop Rock"
"Mylo Xyloto","Coldplay","2011","Recommendation","https://www.discogs.com/master/377924","29735","Electronic; Pop; Rock","Pop Rock"
"The Best Of 25 Years","Sting","2011","Recommendation","https://www.discogs.com/master/401143","13961","Pop; Rock",""
"I.","Cigarettes After Sex","2012","Recommendation","https://www.discogs.com/master/1011035","3426328","Pop; Rock","Avantgarde; Indie Rock"
"0","Aoba Ichiko","2013","Recommendation","https://www.discogs.com/master/1979464","3338046","Folk, World, & Country; Pop","Folk; J-pop"
"Hit Vibes","Saint Pepsi","2013","Future Funk Essentials; Recommendation","https://www.discogs.com/master/710738","3207925","Electronic; Funk / Soul","Disco; Downtempo; Funk; House; Synth-pop; Synthwave"
"Toho Bossa Nova 2","Various","2013","Recommendation","https://www.discogs.com/release/17336272","194","Jazz; Pop","Bossa Nova"
"青春ファンタジア","さよならポニーテール","2013","Recommendation","https://www.discogs.com/release/13636764","2971103","Pop",""
"2014 Forest Hills Drive","J. Cole","2014","Recommendation","https://www.discogs.com/master/767810","750828","Hip Hop","Conscious"
"Everything Will Be Alright In The End","Weezer","2014","Recommendation","https://www.discogs.com/master/741903","105730","Rock","Alternative Rock; Garage Rock; Indie Rock; Power Pop"
"oddloop","フレデリック","2014","Recommendation","https://www.discogs.com/release/10373228","5794273","Rock","Pop Rock"
"Split","AKTR, Eggglub","2014","Recommendation","https://www.discogs.com/master/1292187","5709521; 3802190","Electronic; Funk / Soul; Hip Hop","Downtempo; Instrumental; Soul"
"Grow","CHON","2015","Recommendation","https://www.discogs.com/master/815945","1765699","Jazz; Rock","Experimental; Math Rock"
"円盤ゆ～とぴあ","さよならポニーテール","2015","Recommendation","https://www.discogs.com/release/8370804","2971103","Pop","J-pop"
"Bucket List Project","Saba","2016","Recommendation","https://www.discogs.com/master/1215857","3270638","Hip Hop","Conscious"
"ORGANVM PERCEPTVS","Happy Valley Band","2016","Recommendation","https://www.discogs.com/release/10077931","5667651","Pop; Rock","Avantgarde"
"Sea Of Noise","St. Paul & The Broken Bones","2016","Recommendation","https://www.discogs.com/master/1055751","3441226","Funk / Soul; Rock","Rhythm & Blues; Soul"
"Touhou Bakuon Jazz BEST","ZUN and TOKYO Active NEETs","2016","Recommendation","","","Jazz",""
"Weezer","Weezer","2016","Recommendation","https://www.discogs.com/master/980266","105730","Pop; Rock","Alternative Rock; Pop Rock"
"Yes Lawd!","NxWorries","2016","Recommendation","https://www.discogs.com/master/1073629","4865216","Funk / Soul; Hip Hop","Soul"
"Car10","Car10","2017","Recommendation","","3291406","","Alternative Rock"
"Rainbow","Kesha","2017","Recommendation","https://www.discogs.com/master/1221827","1123409","Folk, World, & Country; Funk / Soul; Pop; Rock","Alternative Rock; Ballad; Country; Folk; Funk; Glam; Neo Soul; Pop Rock"
"Toho Bossa Nova 6","Various","2017","Recommendation","https://www.discogs.com/release/10544782","194","Jazz; Pop","Big Band; Bossa Nova; Easy Listening"
"何度でも新しく生まれる","Mondo Grosso","2017","Recommendation","https://www.discogs.com/master/1348393","1392","Electronic","House"
"Care For Me","Saba","2018","Recommendation","https://www.discogs.com/master/1432323","3270638","Hip Hop",""
"DiCaprio 2","J.I.D","2018","Recommendation","https://www.discogs.com/master/1642166","7246829","Hip Hop","Conscious; Hardcore Hip-Hop; Trap"
"Fuckoff Mixtape","Trial of the Golden Witch","2018","Recommendation","https://www.discogs.com/release/13813993","7237566","Hip Hop",""
"No New World","Mass Of The Fermenting Dregs","2018","Recommendation","https://www.discogs.com/master/1444662","1930677","Pop; Rock","Alternative Rock; Post Rock"
"Toho Bossa Nova 7","Various","2018","Recommendation","https://www.discogs.com/release/15242971","194","Jazz; Pop","Big Band; Bossa Nova; Easy Listening"
"Transgender Street Legend, Vol. 1","Left At London","2018","Recommendation","https://www.discogs.com/master/1680969","6567406","Pop","Indie Pop"
"Trench","Twenty One Pilots","2018","Recommendation","https://www.discogs.com/master/1432821","3128936","Hip Hop; Pop; Rock",""
"Ye","Kanye West","2018","Recommendation","https://www.discogs.com/master/1372591","137880","Funk / Soul; Hip Hop; Pop","Contemporary R&B; Pop Rap; Spoken Word"
"1000 Gecs","100 Gecs","2019","Recommendation","https://www.discogs.com/master/1608190","6431239","Electronic; Pop","Bubblegum; Dance-pop; Deconstructed Club; Electro; Experimental; Hyperpop"
"Bandana","Freddie Gibbs, Madlib","2019","Recommendation","https://www.discogs.com/master/1571782","1638200; 16508","Hip Hop","Gangsta"
"Somewhere City","Origami Angel","2019","Recommendation","https://www.discogs.com/master/1650413","6312474","Rock","Emo; Indie Rock; Pop Punk"
"Weezer","Weezer","2019","Recommendation","https://www.discogs.com/master/1490181","105730","Electronic; Pop; Rock","Alternative Rock; Ballad; Dream Pop; Electro; Pop Rock"
"I Disagree","Poppy","2020","Recommendation","https://www.discogs.com/master/1665040","12562547","Electronic; Pop; Rock","Alternative Metal; Alternative Rock; Dream Pop; Industrial; Nu Metal"
"Little Electric Chicken Heart","Ana Frango Elétrico","2020","Recommendation","https://www.discogs.com/master/1635477","7173070","Pop; Rock","Alternative Rock; Indie Rock"
"Crepuscular","Kirinji","2021","Recommendation","https://www.discogs.com/master/2869837","396292","Funk / Soul; Pop","City Pop; Funk"
"Fishmonger","underscores","2021","Recommendation","https://www.discogs.com/master/2590760","6908296","Electronic; Pop; Rock","Alternative Rock; Experimental; Indie Pop; Leftfield; Synth-pop"
"Jubilee","Japanese Breakfast","2021","Recommendation","https://www.discogs.com/master/2124691","3602279","Pop; Rock","Indie Pop; Indie Rock"
"Nurture","Porter Robinson","2021","Recommendation","https://www.discogs.com/master/2091511","1095210","Classical; Electronic; Pop","Ambient; Dance-pop; Experimental; Glitch; Synth-pop"
"Sometimes I Might Be Introvert","Little Simz","2021","Recommendation","https://www.discogs.com/master/2278882","3887166","Hip Hop","Conscious"
"Still Still Stellar","星街すいせい","2021","Recommendation","https://www.discogs.com/release/20428690","8428530","Electronic; Pop","J-pop"
"Taste Of Love","Twice","2021","Recommendation","https://www.discogs.com/master/2196154","4786543","Pop","K-pop"
"Timeabout,","Yukika","2021","Recommendation","https://www.discogs.com/master/2090626","7283429","Pop","City Pop; K-pop"
"Dawn FM","The Weeknd","2022","Recommendation","https://www.discogs.com/master/2452996","2171152","Electronic; Funk / Soul; Pop","Contemporary R&B; Dance-pop; Disco; New Wave; Spoken Word; Synth-pop; Synthwave"
"Few Good Things","Saba","2022","Recommendation","https://www.discogs.com/master/2743349","3270638","Hip Hop",""
"Simple.","Jay IDK","2022","Recommendation","https://www.discogs.com/master/2731439","4593659","Hip Hop",""
