1998,John Lee Hooker,Don't Look Back,Won
1998,Ruth Brown,R + B = Ruth Brown,Nominated
1998,Charlie Musselwhite,Rough News,Nominated
1998,Pinetop Perkins,Born in the Delta,Nominated
1998,Junior Wells,Live at Buddy Guy's Legends,Nominated
1999,Otis Rush,Any Place I'm Going,Won
1999,Henry Gray|Calvin Jones|Sam Lay|Colin Linden|Hubert Sumlin,A Tribute to Howlin' Wolf,Nominated
1999,John P. Hammond,Long as I Have You,Nominated
1999,"Luther ""Guitar Junior"" Johnson|The Magic Rockers",Got to Find a Way,Nominated
1999,Robert Lockwood Jr.,I Got to Find Me a Woman,Nominated
2000,B.B. King,Blues on the Bayou,Won
2000,"Bobby ""Blue"" Bland",Memphis Monday Morning,Nominated
2000,Ruth Brown,A Good Day for the Blues,Nominated
2000,Odetta,Blues Everywhere I Go,Nominated
2000,Pinetop Perkins|Hubert Sumlin,Legends,Nominated
2001,B.B. King|Eric Clapton,Riding with the King,Won
2001,James Cotton|Billy Branch|Charlie Musselwhite|Sugar Ray Norcia,Superharps,Nominated
2001,B.B. King,Let the Good Times Roll,Nominated
2001,Robert Lockwood Jr.,Delta Crossroads,Nominated
2001,Willie Nelson,Milk Cow Blues,Nominated
2002,Jimmie Vaughan,Do You Get the Blues?,Won
2002,Maria Muldaur|Various Artists,Richland Woman Blues,Nominated
2002,Ike Turner|The Kings of Rhythm,Here and Now,Nominated
2002,James Blood Ulmer,Memphis Blood: The Sun Sessions,Nominated
2002,Various Artists,Hellhound on My Trail: The Songs of Robert Johnson,Nominated
2003,B.B. King,A Christmas Celebration of Hope,Won
2003,R. L. Burnside,Burnside on Burnside,Nominated
2003,James Cotton Blues Band,35th Anniversary Jam of the James Cotton Blues Band,Nominated
2003,Alvin Youngblood Hart,Down in the Alley,Nominated
2003,Various Artists,Preachin' the Blues: The Music of Mississippi Fred McDowell,Nominated
2004,Buddy Guy,Blues Singer,Won
2004,"Eddy ""The Chief"" Clearwater featuring Los Straitjackets",Rock ‘n’ Roll City,Nominated
2004,Jay McShann,Goin' to Kansas City,Nominated
2004,Roomful of Blues,That’s Right!,Nominated
2004,Kim Wilson,Lookin' for Trouble!,Nominated
2005,Etta James,Blues to the Bone,Won
2005,Eric Clapton,Me and Mr. Johnson,Nominated
2005,James Cotton,"Baby, Don't You Tear My Clothes",Nominated
2005,John Lee Hooker Jr.,Blues with a Vengeance,Nominated
2005,Pinetop Perkins,Ladies Man,Nominated
2006,B.B. King & Friends,B.B. King & Friends: 80,Won
2006,Marcia Ball,Live! Down the Road,Nominated
2006,John P. Hammond,In Your Arms Again,Nominated
2006,Maria Muldaur,Sweet Lovin' Ol' Soul,Nominated
2006,Hubert Sumlin,About Them Shoes,Nominated
2007,Ike Turner,Risin' with the Blues,Won
2007,Tab Benoit with Louisiana's LeRoux,Brother to the Blues,Nominated
2007,Dion,Bronx in Blue,Nominated
2007,James Hunter,People Gonna Talk,Nominated
2007,Duke Robillard,Guitar Groove-A-Rama,Nominated
2008,Henry James Townsend|Pinetop Perkins|Robert Lockwood Jr.|David Honeyboy Edwards,Last of the Great Mississippi Delta Bluesmen: Live in Dallas,Won
2008,Pinetop Perkins,Pinetop Perkins on the 88's – Live in Chicago,Nominated
2008,Otis Rush,Live... and in Concert from San Francisco,Nominated
2008,Kenny Wayne Shepherd featuring Various Artists,10 Days Out: Blues from the Backroads,Nominated
2008,Koko Taylor,Old School,Nominated
2009,B.B. King,One Kind Favor,Won
2009,Elvin Bishop,The Blues Rolls On,Nominated
2009,Buddy Guy,Skin Deep,Nominated
2009,John Lee Hooker Jr.,All Odds Against Me,Nominated
2009,Pinetop Perkins & Friends,Pinetop Perkins & Friends,Nominated
2010,Ramblin' Jack Elliott,A Stranger Here,Won
2010,The Mick Fleetwood Band featuring Rick Vito,Blue Again!,Nominated
2010,John P. Hammond,Rough & Tough,Nominated
2010,Duke Robillard,Stomp! The Blues Tonight,Nominated
2010,Various Artists,Chicago Blues: A Living History,Nominated
2011,"Pinetop Perkins|Willie ""Big Eyes"" Smith",Joined at the Hip,Won
2011,James Cotton,Giant,Nominated
2011,Cyndi Lauper,Memphis Blues,Nominated
2011,Charlie Musselwhite,The Well,Nominated
2011,Jimmie Vaughan,"Plays Blues, Ballads & Favorites",Nominated
2017,Bobby Rush,Porcupine Meat,Won
2017,Lurrie Bell,Can't Shake This Feeling,Nominated
2017,Joe Bonamassa,Live at the Greek Theatre,Nominated
2017,Luther Dickinson,Blues & Ballads (A Folksinger's Songbook: Volumes I & II),Nominated
2017,Vasti Jackson,The Soul of Jimmie Rodgers,Nominated
2018,The Rolling Stones,Blue & Lonesome,Won
2018,Eric Bibb,Migration Blues,Nominated
2018,Elvin Bishop's Big Fun Trio,Elvin Bishop's Big Fun Trio,Nominated
2018,R.L. Boyce,Roll and Tumble,Nominated
2018,Guy Davis|Fabrizio Poggi,Sonny & Brownie's Last Train,Nominated
