2005,Ricky Skaggs|Kentucky Thunder,Brand New Strings,Won
2005,Lynn Anderson,The Bluegrass Sessions,Nominated
2005,Nashville Bluegrass Band,Twenty Year Blues,Nominated
2005,Ralph Stanley II,Carrying On,Nominated
2005,Various artists,"A Tribute to Jimmy Martin: ""The King of Bluegrass""",Nominated
2006,Del McCoury Band,The Company We Keep,Won
2006,Blue Highway,Marbletown,Nominated
2006,Cherryholmes,Cherryholmes,Nominated
2006,Rhonda Vincent and The Rage,Ragin' Live,Nominated
2006,The Grascals,The Grascals,Nominated
2007,Ricky Skaggs|Kentucky Thunder,Instrumentals,Won
2007,Jim Lauderdale,Bluegrass,Nominated
2007,Marty Stuart and His Fabulous Superlatives,Live at the Ryman,Nominated
2007,The Grascals,Long List of Heartaches,Nominated
2007,Rhonda Vincent,All American Bluegrass Girl,Nominated
2008,Jim Lauderdale,The Bluegrass Diaries,Won
2008,Cherryholmes,Cherryholmes II: Black and White,Nominated
2008,J. D. Crowe|New South,Lefty's Old Guitar,Nominated
2008,The Seldom Scene,Scenechronized,Nominated
2008,Tony Trischka,Double Banjo Bluegrass Spectacular,Nominated
2009,Ricky Skaggs|Kentucky Thunder,Honoring the Fathers of Bluegrass: Tribute to 1946 and 1947,Won
2009,Cherryholmes,Cherryholmes III: Don't Believe,Nominated
2009,Del McCoury Band,Live at the 2008 New Orleans Jazz & Heritage Festival,Nominated
2009,Earl Scruggs with Family and Friends,The Ultimate Collection: Live at the Ryman,Nominated
2009,Dan Tyminski,Wheels,Nominated
2010,Steve Martin,The Crow: New Songs for the 5-String Banjo,Won
2010,Jim Lauderdale,Could We Get Any Closer?,Nominated
2010,Michael Martin Murphey,Buckaroo Blue Grass,Nominated
2010,Bryan Sutton and Friends,Almost Live,Nominated
2010,Rhonda Vincent,Destination Life,Nominated
2011,Patty Loveless,Mountain Soul II,Won
2011,Sam Bush,Circles Around Me,Nominated
2011,Del McCoury Band,Family Circle,Nominated
2011,Peter Rowan Bluegrass Band,Legacy,Nominated
2011,The SteelDrivers,Reckless,Nominated
2012,Alison Krauss|Union Station,Paper Airplane,Won
2012,Jim Lauderdale,Reason and Rhyme: Bluegrass Songs by Robert Hunter and Jim Lauderdale,Nominated
2012,Steve Martin|Steep Canyon Rangers,Rare Bird Alert,Nominated
2012,Del McCoury Band,Old Memories: The Songs of Bill Monroe,Nominated
2012,Ralph Stanley,A Mother's Prayer,Nominated
2012,Chris Thile|Michael Daves,Sleep with One Eye Open,Nominated
2013,Steep Canyon Rangers,Nobody Knows You,Won
2013,Dailey & Vincent,The Gospel Side Of...,Nominated
2013,The Grascals,Life Finds a Way,Nominated
2013,Noam Pikelny,Beat the Devil and Carry a Rail,Nominated
2013,The Special Consensus,Scratch Gravel Road,Nominated
2014,Del McCoury Band,The Streets of Baltimore,Won
2014,The Boxcars,It's Just a Road,Nominated
2014,Dailey & Vincent,Brothers of the Highway,Nominated
2014,Della Mae,This World Oft Can Be,Nominated
2014,James King,Three Chords and the Truth,Nominated
2015,The Earls of Leicester,The Earls of Leicester,Won
2015,Noam Pikelny,Noam Pikelny Plays Kenny Baker Plays Bill Monroe,Nominated
2015,Frank Solivan and Dirty Kitchen,Cold Spell,Nominated
2015,Bryan Sutton,Into My Own,Nominated
2015,Rhonda Vincent,Only Me,Nominated
2016,The SteelDrivers,The Muscle Shoals Recordings,Won
2016,Dale Ann Bradley,Pocket Full of Keys,Nominated
2016,Rob Ickes|Trey Hensley,Before the Sun Goes Down,Nominated
2016,Doyle Lawson & Quicksilver,Burden Bearer,Nominated
2016,Ralph Stanley and Friends,Man of Constant Sorrow,Nominated
2017,Mark O'Connor,Coming Home,Won
2017,Blue Highway,Original Traditional,Nominated
2017,Doyle Lawson & Quicksilver,Burden Bearer,Nominated
2017,Laurie Lewis & The Right Hands,The Hazel and Alice Sessions,Nominated
2017,Claire Lynch,North by South,Nominated
2018,Rhonda Vincent and the Rage|The Infamous Stringdusters,"All the Rage: In Concert Volume One [Live]
Laws of Gravity",Won
2018,Michael Cleveland,Fiddler's Dream,Nominated
2018,Bobby Osborne,Original,Nominated
2018,Noam Pikelny,Universal Favorite,Nominated
